"","date1","X.x","botswana_time_start","ID","activity_x","activity_z","activity_y","lux","tempMaun","hour","movement_distance","lon","lat","temp","meanDist","sumDist","active","perc_na","diff","date","moon_fraction","dist1","sum24_dist","temp_lag24","max_temp24","status","month","season","X.y","rain","seasonal_year","rain_cumulative","time_fc","hour_p","hour_fc","date_fc","hourX","hourY","hourRad","radTimestamp","sunTime","max_temp24Sc","status2","fitted.fit","fitted.se.fit","fitted2","CIymin","CIymax"
"35",2012-04-07,10492,2012-04-07 04:16:00,"Priya", 6.30000, 5.30000,  4.60000,  0.671237600,19.00000, 4,   8.274010,780649.1,7841082,11.756115,  0.6895008,   8.274010, 0,0,1,"2012-04-07",0.9985328,   7.889799, 4379.0281, 9.387205,34.67518,"a_inactive", 4,"dry",681,0,2011,511.0,"(2012.26539921069)",0.16666667,"(0.166666666666667)","(2012.2650273224)", 5.000000e-01, 8.660254e-01,1.0471976,1.11701072,0.97728151,-2,"a_inactive",0.40117499,0.05478031,0.40117499,0.29380558,0.5085444
"39",2012-04-07,10512,2012-04-08 00:16:00,"Priya", 5.90000, 5.50000,  6.20000,  0.744560300,19.00000, 0,   1.695815,780811.9,7841185,15.366601,  0.1413179,   1.695815, 0,0,1,"2012-04-07",0.9985328,   5.624575,  364.9719,12.240358,36.86647,"a_inactive", 4,"dry",681,0,2011,511.0,"(2012.26767607772)",0.00000000,"(0)","(2012.2650273224)", 1.000000e+00, 0.000000e+00,0.0000000,0.06981317,6.23322799,-2,"a_inactive",0.09103993,0.01880313,0.09103993,0.05418579,0.1278941
"46",2012-04-08,10524,2012-04-08 12:16:00,"Priya",12.50000,11.75000, 10.55000,104.210200000,31.00000,12,   4.824522,781273.2,7842109,35.028324,  0.4020435,   4.824522, 0,0,1,"2012-04-08",0.9801699,   3.593336, 1286.7740,36.297317,36.86647,"a_inactive", 4,"dry",682,0,2011,511.0,"(2012.26904219794)",0.50000000,"(0.5)","(2012.26775956284)",-1.000000e+00, 1.224606e-16,3.1415927,3.21140582,3.08963053,-2,"a_inactive",0.75775817,0.04306478,0.75775817,0.67335119,0.8421651
"58",2012-04-08,10514,2012-04-08 02:16:00,"Priya", 5.50000, 3.65000,  3.80000,  0.732948500,20.00000, 2,   7.635424,780819.2,7841191,19.374888,  0.6362854,   7.635424, 0,0,1,"2012-04-08",0.9801699,   5.381378,  360.9081,12.271877,36.86647,"a_inactive", 4,"dry",682,0,2011,511.0,"(2012.26790376442)",0.08333333,"(0.0833333333333333)","(2012.26775956284)", 8.660254e-01, 5.000000e-01,0.5235988,0.59341195,0.46354069,-2,"a_inactive",0.15205022,0.02858431,0.15205022,0.09602497,0.2080755
"12803",2012-11-01,15485,2012-11-01 05:16:00,"Priya",83.51515,71.83333, 78.86364,  2.942199000,22.25758, 5, 440.296500,768963.3,7851140,27.077579, 36.6913800, 440.296500,10,0,1,"2012-11-01",0.9561429, 739.096900, 3501.4894,23.591129,38.24076,"b_active",11,"wet",889,0,2012,  6.5,"(2012.83381906497)",0.20833333,"(0.208333333333333)","(2012.83333333333)", 2.588190e-01, 9.659258e-01,1.3089969,1.37881011,1.43535106,-2,"b_active",0.64500128,0.05197840,0.64500128,0.54312361,0.7468789
"12804",2012-11-01,25623,2012-11-01 03:16:00,"Qamar", 7.80000, 6.30000,  6.20000,  0.507343600,24.00000, 3,   8.383132,770906.5,7838020,27.151921,  0.6985944,   8.383132, 0,0,1,"2012-11-01",0.9561429,   9.293766, 6134.6827,23.667468,37.32888,"a_inactive",11,"wet",889,0,2012,  6.5,"(2012.83359137826)",0.12500000,"(0.125)","(2012.83333333333)", 7.071068e-01, 7.071068e-01,0.7853982,0.85521133,0.87296075,-2,"a_inactive",0.33664944,0.05043347,0.33664944,0.23779984,0.4354990
"12805",2012-11-01,25624,2012-11-01 04:16:00,"Qamar", 5.50000, 5.35000,  4.65000,  0.466383600,23.25000, 4,   4.375680,770909.1,7838023,27.050478,  0.3646400,   4.375680, 0,0,1,"2012-11-01",0.9561429,   8.383132, 6139.0584,23.629298,37.32888,"a_inactive",11,"wet",889,0,2012,  6.5,"(2012.83370522161)",0.16666667,"(0.166666666666667)","(2012.83333333333)", 5.000000e-01, 8.660254e-01,1.0471976,1.11701072,1.15415591,-2,"a_inactive",0.50973492,0.05751624,0.50973492,0.39700308,0.6224668
"12806",2012-11-01,25626,2012-11-01 06:16:00,"Qamar", 8.85000, 6.40000,  6.90000, 20.173000000,22.75000, 6,  18.329330,770893.2,7838034,28.976066,  1.5274440,  18.329330, 0,0,1,"2012-11-01",0.9561429,  14.273880, 6030.0200,23.591129,37.32888,"a_inactive",11,"wet",889,0,2012,  6.5,"(2012.83393290832)",0.25000000,"(0.25)","(2012.83333333333)", 6.123032e-17, 1.000000e+00,1.5707963,1.64060950,1.69773706,-2,"a_inactive",0.72397731,0.04463766,0.72397731,0.63648749,0.8114671
"12808",2012-11-01,25640,2012-11-01 20:16:00,"Qamar", 5.70000, 4.65000,  4.60000,  0.004972172,NA,20,   5.372580,770912.2,7838018,28.946283,  0.4477150,   5.372580, 0,0,1,"2012-11-01",0.9561429,   7.857385, 5111.4487,26.854029,37.75123,"a_inactive",11,"wet",889,0,2012,  6.5,"(2012.83552671524)",0.83333333,"(0.833333333333333)","(2012.83333333333)", 5.000000e-01,-8.660254e-01,5.2359878,5.30580093,5.18777995,-2,"a_inactive",0.36198854,0.05329986,0.36198854,0.25752082,0.4664563
"12809",2012-11-01,15482,2012-11-01 02:16:00,"Priya",45.54839,39.38710, 37.61290,  0.525599400,24.16129, 2,  98.657130,769898.4,7850489,27.028059,  8.2214280,  98.657130, 2,0,1,"2012-11-01",0.9561429, 195.255500, 1913.7107,26.600499,38.24076,"a_inactive",11,"wet",889,0,2012,  6.5,"(2012.83347753491)",0.08333333,"(0.0833333333333333)","(2012.83333333333)", 8.660254e-01, 5.000000e-01,0.5235988,0.59341195,0.59176559,-2,"b_active",0.19486995,0.03475481,0.19486995,0.12675052,0.2629894
